pc_recv_time,frame_id,timestamp_ms,vtem_voltage_v,vm_voltage_v,va201_voltage_v,vbat_voltage_v
2026-03-23T14:39:36.164,1735,36181,0.565,0.59,0.599,2.616
2026-03-23T14:39:36.165,1736,36190,0.566,0.59,0.6,2.616
2026-03-23T14:39:36.165,1737,36200,0.565,0.59,0.6,2.621
2026-03-23T14:39:36.165,1738,36210,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.165,1739,36221,0.559,0.589,0.6,2.612
2026-03-23T14:39:36.200,1740,36231,0.565,0.59,0.6,2.614
2026-03-23T14:39:36.200,1741,36240,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.200,1742,36250,0.565,0.59,0.6,2.616
2026-03-23T14:39:36.200,1743,36260,0.565,0.589,0.6,2.614
2026-03-23T14:39:36.240,1744,36271,0.565,0.59,0.6,2.616
2026-03-23T14:39:36.241,1745,36280,0.564,0.59,0.594,2.616
2026-03-23T14:39:36.241,1746,36290,0.566,0.591,0.6,2.616
2026-03-23T14:39:36.245,1747,36300,0.564,0.588,0.6,2.614
2026-03-23T14:39:36.305,1748,36311,0.565,0.589,0.599,2.614
2026-03-23T14:39:36.306,1749,36320,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.306,1750,36330,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.306,1751,36340,0.566,0.59,0.6,2.616
2026-03-23T14:39:36.306,1752,36350,0.565,0.589,0.599,2.612
2026-03-23T14:39:36.327,1753,36361,0.564,0.589,0.6,2.614
2026-03-23T14:39:36.328,1754,36370,0.566,0.59,0.599,2.617
2026-03-23T14:39:36.328,1755,36380,0.564,0.59,0.6,2.614
2026-03-23T14:39:36.329,1756,36390,0.565,0.591,0.6,2.614
2026-03-23T14:39:36.394,1757,36401,0.564,0.589,0.6,2.616
2026-03-23T14:39:36.394,1758,36410,0.564,0.589,0.599,2.614
2026-03-23T14:39:36.394,1759,36420,0.564,0.591,0.6,2.614
2026-03-23T14:39:36.394,1760,36430,0.565,0.589,0.6,2.616
2026-03-23T14:39:36.429,1761,36441,0.559,0.589,0.592,2.603
2026-03-23T14:39:36.430,1762,36450,0.565,0.589,0.6,2.616
2026-03-23T14:39:36.430,1763,36460,0.565,0.59,0.6,2.614
2026-03-23T14:39:36.430,1764,36470,0.565,0.589,0.6,2.614
2026-03-23T14:39:36.430,1765,36480,0.564,0.591,0.6,2.614
2026-03-23T14:39:36.465,1766,36491,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.466,1767,36500,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.466,1768,36510,0.565,0.59,0.6,2.616
2026-03-23T14:39:36.466,1769,36520,0.564,0.59,0.6,2.614
2026-03-23T14:39:36.504,1770,36531,0.564,0.59,0.599,2.614
2026-03-23T14:39:36.508,1771,36540,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.510,1772,36550,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.520,1773,36560,0.564,0.589,0.6,2.616
2026-03-23T14:39:36.535,1774,36571,0.563,0.589,0.6,2.604
2026-03-23T14:39:36.567,1775,36581,0.565,0.589,0.6,2.616
2026-03-23T14:39:36.567,1776,36590,0.565,0.59,0.599,2.616
2026-03-23T14:39:36.567,1777,36600,0.564,0.591,0.6,2.616
2026-03-23T14:39:36.567,1778,36610,0.564,0.591,0.6,2.614
2026-03-23T14:39:36.602,1779,36621,0.566,0.59,0.6,2.616
2026-03-23T14:39:36.603,1780,36630,0.564,0.591,0.6,2.616
2026-03-23T14:39:36.603,1781,36640,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.603,1782,36650,0.566,0.59,0.599,2.614
2026-03-23T14:39:36.634,1783,36661,0.565,0.59,0.6,2.616
2026-03-23T14:39:36.634,1784,36670,0.566,0.591,0.6,2.616
2026-03-23T14:39:36.634,1785,36680,0.565,0.59,0.599,2.616
2026-03-23T14:39:36.635,1786,36690,0.565,0.59,0.6,2.616
2026-03-23T14:39:36.635,1787,36700,0.564,0.589,0.6,2.616
2026-03-23T14:39:36.680,1788,36711,0.567,0.589,0.599,2.621
2026-03-23T14:39:36.685,1789,36720,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.695,1790,36730,0.565,0.591,0.599,2.614
2026-03-23T14:39:36.710,1791,36740,0.564,0.591,0.6,2.614
2026-03-23T14:39:36.741,1792,36751,0.565,0.59,0.6,2.617
2026-03-23T14:39:36.741,1793,36760,0.564,0.59,0.6,2.617
2026-03-23T14:39:36.742,1794,36770,0.566,0.591,0.6,2.614
2026-03-23T14:39:36.742,1795,36780,0.565,0.591,0.599,2.614
2026-03-23T14:39:36.768,1796,36791,0.564,0.588,0.592,2.603
2026-03-23T14:39:36.783,1797,36800,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.783,1798,36810,0.565,0.591,0.599,2.617
2026-03-23T14:39:36.783,1799,36820,0.564,0.592,0.6,2.614
2026-03-23T14:39:36.783,1800,36830,0.566,0.591,0.6,2.616
2026-03-23T14:39:36.814,1801,36841,0.565,0.589,0.6,2.617
2026-03-23T14:39:36.815,1802,36850,0.565,0.591,0.599,2.616
2026-03-23T14:39:36.815,1803,36860,0.564,0.59,0.599,2.614
2026-03-23T14:39:36.815,1804,36870,0.566,0.591,0.6,2.616
2026-03-23T14:39:36.853,1805,36881,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.853,1806,36890,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.853,1807,36900,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.854,1808,36910,0.564,0.591,0.6,2.616
2026-03-23T14:39:36.855,1809,36921,0.563,0.589,0.6,2.604
2026-03-23T14:39:36.916,1810,36931,0.564,0.59,0.6,2.617
2026-03-23T14:39:36.916,1811,36940,0.564,0.591,0.6,2.617
2026-03-23T14:39:36.917,1812,36950,0.564,0.591,0.6,2.614
2026-03-23T14:39:36.917,1813,36960,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.952,1814,36971,0.565,0.591,0.6,2.616
2026-03-23T14:39:36.953,1815,36980,0.564,0.591,0.6,2.614
2026-03-23T14:39:36.953,1816,36990,0.566,0.591,0.6,2.614
2026-03-23T14:39:36.953,1817,37000,0.565,0.591,0.6,2.614
2026-03-23T14:39:36.988,1818,37011,0.564,0.59,0.6,2.616
2026-03-23T14:39:36.989,1819,37020,0.565,0.591,0.6,2.614
2026-03-23T14:39:36.989,1820,37030,0.565,0.591,0.6,2.614
2026-03-23T14:39:36.989,1821,37040,0.564,0.591,0.6,2.616
2026-03-23T14:39:36.989,1822,37050,0.566,0.59,0.6,2.614
2026-03-23T14:39:37.027,1823,37061,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.027,1824,37070,0.566,0.589,0.6,2.616
2026-03-23T14:39:37.028,1825,37080,0.565,0.592,0.6,2.614
2026-03-23T14:39:37.057,1826,37090,0.566,0.591,0.6,2.617
2026-03-23T14:39:37.078,1827,37101,0.565,0.591,0.6,2.621
2026-03-23T14:39:37.093,1828,37110,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.093,1829,37120,0.564,0.591,0.593,2.614
2026-03-23T14:39:37.094,1830,37130,0.565,0.591,0.6,2.614
2026-03-23T14:39:37.115,1831,37141,0.557,0.588,0.598,2.603
2026-03-23T14:39:37.130,1832,37151,0.566,0.591,0.6,2.616
2026-03-23T14:39:37.131,1833,37160,0.564,0.588,0.6,2.614
2026-03-23T14:39:37.131,1834,37170,0.564,0.59,0.6,2.612
2026-03-23T14:39:37.131,1835,37180,0.564,0.59,0.6,2.616
2026-03-23T14:39:37.167,1836,37191,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.168,1837,37200,0.564,0.59,0.599,2.616
2026-03-23T14:39:37.168,1838,37210,0.566,0.591,0.599,2.616
2026-03-23T14:39:37.168,1839,37220,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.203,1840,37231,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.204,1841,37240,0.566,0.59,0.6,2.614
2026-03-23T14:39:37.204,1842,37250,0.565,0.591,0.594,2.614
2026-03-23T14:39:37.204,1843,37260,0.564,0.59,0.6,2.616
2026-03-23T14:39:37.204,1844,37271,0.558,0.59,0.6,2.611
2026-03-23T14:39:37.246,1845,37281,0.566,0.592,0.6,2.617
2026-03-23T14:39:37.249,1846,37290,0.566,0.591,0.6,2.616
2026-03-23T14:39:37.250,1847,37300,0.565,0.59,0.6,2.614
2026-03-23T14:39:37.252,1848,37310,0.566,0.591,0.6,2.616
2026-03-23T14:39:37.307,1849,37321,0.564,0.59,0.6,2.617
2026-03-23T14:39:37.307,1850,37330,0.565,0.591,0.6,2.614
2026-03-23T14:39:37.308,1851,37340,0.564,0.59,0.6,2.614
2026-03-23T14:39:37.308,1852,37350,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.344,1853,37361,0.564,0.591,0.599,2.616
2026-03-23T14:39:37.344,1854,37370,0.565,0.591,0.6,2.614
2026-03-23T14:39:37.344,1855,37380,0.565,0.591,0.594,2.614
2026-03-23T14:39:37.345,1856,37390,0.566,0.59,0.6,2.616
2026-03-23T14:39:37.345,1857,37400,0.564,0.59,0.6,2.614
2026-03-23T14:39:37.377,1858,37411,0.566,0.591,0.6,2.617
2026-03-23T14:39:37.378,1859,37420,0.566,0.591,0.6,2.614
2026-03-23T14:39:37.379,1860,37430,0.565,0.591,0.6,2.614
2026-03-23T14:39:37.379,1861,37440,0.565,0.591,0.599,2.616
2026-03-23T14:39:37.442,1862,37451,0.564,0.591,0.599,2.617
2026-03-23T14:39:37.443,1863,37460,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.443,1864,37470,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.443,1865,37480,0.565,0.592,0.599,2.617
2026-03-23T14:39:37.478,1866,37491,0.555,0.588,0.583,2.604
2026-03-23T14:39:37.478,1867,37500,0.565,0.592,0.599,2.616
2026-03-23T14:39:37.479,1868,37510,0.564,0.591,0.6,2.614
2026-03-23T14:39:37.479,1869,37520,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.479,1870,37530,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.514,1871,37541,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.515,1872,37550,0.564,0.592,0.599,2.614
2026-03-23T14:39:37.515,1873,37560,0.564,0.591,0.6,2.614
2026-03-23T14:39:37.515,1874,37570,0.564,0.59,0.6,2.616
2026-03-23T14:39:37.552,1875,37581,0.564,0.591,0.594,2.616
2026-03-23T14:39:37.580,1876,37590,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.580,1877,37600,0.564,0.591,0.599,2.616
2026-03-23T14:39:37.580,1878,37610,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.581,1879,37621,0.557,0.591,0.6,2.611
2026-03-23T14:39:37.602,1880,37631,0.565,0.592,0.6,2.616
2026-03-23T14:39:37.617,1881,37640,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.617,1882,37650,0.566,0.591,0.6,2.616
2026-03-23T14:39:37.618,1883,37660,0.566,0.591,0.6,2.617
2026-03-23T14:39:37.653,1884,37671,0.564,0.591,0.599,2.616
2026-03-23T14:39:37.654,1885,37680,0.564,0.591,0.599,2.614
2026-03-23T14:39:37.654,1886,37690,0.565,0.592,0.6,2.616
2026-03-23T14:39:37.654,1887,37700,0.564,0.59,0.6,2.621
2026-03-23T14:39:37.689,1888,37711,0.564,0.591,0.6,2.621
2026-03-23T14:39:37.689,1889,37720,0.564,0.591,0.599,2.614
2026-03-23T14:39:37.689,1890,37730,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.689,1891,37740,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.690,1892,37750,0.566,0.591,0.599,2.614
2026-03-23T14:39:37.727,1893,37761,0.566,0.591,0.6,2.616
2026-03-23T14:39:37.728,1894,37770,0.565,0.591,0.6,2.614
2026-03-23T14:39:37.730,1895,37780,0.565,0.592,0.6,2.616
2026-03-23T14:39:37.732,1896,37790,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.793,1897,37801,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.794,1898,37810,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.794,1899,37820,0.565,0.591,0.599,2.614
2026-03-23T14:39:37.794,1900,37830,0.565,0.591,0.6,2.617
2026-03-23T14:39:37.829,1901,37841,0.558,0.59,0.592,2.612
2026-03-23T14:39:37.829,1902,37850,0.567,0.591,0.6,2.614
2026-03-23T14:39:37.829,1903,37860,0.565,0.593,0.6,2.616
2026-03-23T14:39:37.829,1904,37870,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.830,1905,37880,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.860,1906,37891,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.861,1907,37900,0.565,0.591,0.599,2.614
2026-03-23T14:39:37.861,1908,37910,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.861,1909,37920,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.907,1910,37931,0.564,0.592,0.6,2.616
2026-03-23T14:39:37.909,1911,37940,0.564,0.592,0.6,2.616
2026-03-23T14:39:37.911,1912,37950,0.565,0.591,0.6,2.614
2026-03-23T14:39:37.921,1913,37960,0.566,0.592,0.6,2.616
2026-03-23T14:39:37.936,1914,37971,0.559,0.591,0.6,2.611
2026-03-23T14:39:37.968,1915,37981,0.564,0.592,0.6,2.616
2026-03-23T14:39:37.969,1916,37990,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.969,1917,38000,0.564,0.591,0.6,2.616
2026-03-23T14:39:37.970,1918,38010,0.565,0.591,0.6,2.616
2026-03-23T14:39:37.991,1919,38021,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.006,1920,38030,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.007,1921,38040,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.007,1922,38050,0.565,0.593,0.6,2.616
2026-03-23T14:39:38.038,1923,38061,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.039,1924,38070,0.564,0.591,0.6,2.614
2026-03-23T14:39:38.039,1925,38080,0.564,0.592,0.599,2.617
2026-03-23T14:39:38.039,1926,38090,0.565,0.591,0.599,2.621
2026-03-23T14:39:38.039,1927,38100,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.078,1928,38111,0.565,0.591,0.6,2.614
2026-03-23T14:39:38.078,1929,38120,0.566,0.591,0.6,2.614
2026-03-23T14:39:38.079,1930,38130,0.565,0.591,0.599,2.616
2026-03-23T14:39:38.079,1931,38140,0.564,0.591,0.6,2.616
2026-03-23T14:39:38.122,1932,38151,0.565,0.591,0.6,2.614
2026-03-23T14:39:38.123,1933,38160,0.565,0.592,0.6,2.614
2026-03-23T14:39:38.125,1934,38170,0.565,0.592,0.6,2.614
2026-03-23T14:39:38.126,1935,38180,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.181,1936,38191,0.559,0.588,0.592,2.604
2026-03-23T14:39:38.181,1937,38200,0.564,0.591,0.599,2.617
2026-03-23T14:39:38.181,1938,38210,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.182,1939,38220,0.564,0.591,0.599,2.617
2026-03-23T14:39:38.182,1940,38230,0.564,0.592,0.6,2.616
2026-03-23T14:39:38.216,1941,38241,0.564,0.591,0.6,2.616
2026-03-23T14:39:38.217,1942,38250,0.564,0.593,0.6,2.617
2026-03-23T14:39:38.217,1943,38260,0.565,0.591,0.6,2.617
2026-03-23T14:39:38.217,1944,38270,0.567,0.592,0.6,2.616
2026-03-23T14:39:38.252,1945,38281,0.566,0.591,0.594,2.614
2026-03-23T14:39:38.253,1946,38290,0.565,0.592,0.599,2.616
2026-03-23T14:39:38.254,1947,38300,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.254,1948,38310,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.255,1949,38321,0.558,0.591,0.6,2.611
2026-03-23T14:39:38.320,1950,38331,0.565,0.592,0.6,2.614
2026-03-23T14:39:38.321,1951,38340,0.564,0.592,0.6,2.616
2026-03-23T14:39:38.321,1952,38350,0.564,0.591,0.6,2.617
2026-03-23T14:39:38.321,1953,38360,0.566,0.591,0.6,2.614
2026-03-23T14:39:38.342,1954,38371,0.564,0.591,0.6,2.614
2026-03-23T14:39:38.357,1955,38380,0.564,0.592,0.6,2.614
2026-03-23T14:39:38.357,1956,38390,0.566,0.591,0.6,2.616
2026-03-23T14:39:38.357,1957,38400,0.565,0.591,0.6,2.614
2026-03-23T14:39:38.392,1958,38411,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.393,1959,38420,0.564,0.591,0.599,2.616
2026-03-23T14:39:38.393,1960,38430,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.393,1961,38440,0.565,0.591,0.6,2.621
2026-03-23T14:39:38.393,1962,38450,0.564,0.591,0.6,2.614
2026-03-23T14:39:38.427,1963,38461,0.566,0.591,0.6,2.614
2026-03-23T14:39:38.428,1964,38470,0.566,0.591,0.6,2.617
2026-03-23T14:39:38.428,1965,38480,0.565,0.591,0.6,2.617
2026-03-23T14:39:38.428,1966,38490,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.479,1967,38501,0.564,0.592,0.6,2.614
2026-03-23T14:39:38.493,1968,38510,0.564,0.592,0.599,2.616
2026-03-23T14:39:38.493,1969,38520,0.565,0.594,0.6,2.617
2026-03-23T14:39:38.494,1970,38530,0.565,0.593,0.594,2.614
2026-03-23T14:39:38.524,1971,38541,0.555,0.589,0.589,2.604
2026-03-23T14:39:38.525,1972,38550,0.565,0.598,0.6,2.616
2026-03-23T14:39:38.525,1973,38560,0.564,0.592,0.6,2.616
2026-03-23T14:39:38.525,1974,38570,0.565,0.592,0.6,2.617
2026-03-23T14:39:38.525,1975,38580,0.565,0.592,0.599,2.614
2026-03-23T14:39:38.560,1976,38591,0.565,0.593,0.6,2.617
2026-03-23T14:39:38.560,1977,38600,0.566,0.592,0.6,2.621
2026-03-23T14:39:38.560,1978,38610,0.565,0.592,0.6,2.617
2026-03-23T14:39:38.560,1979,38620,0.564,0.592,0.6,2.616
2026-03-23T14:39:38.611,1980,38631,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.625,1981,38640,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.626,1982,38650,0.565,0.591,0.599,2.616
2026-03-23T14:39:38.626,1983,38660,0.565,0.592,0.598,2.616
2026-03-23T14:39:38.626,1984,38671,0.559,0.593,0.6,2.604
2026-03-23T14:39:38.657,1985,38681,0.565,0.593,0.599,2.616
2026-03-23T14:39:38.657,1986,38690,0.564,0.591,0.6,2.622
2026-03-23T14:39:38.658,1987,38700,0.565,0.592,0.6,2.617
2026-03-23T14:39:38.658,1988,38710,0.564,0.593,0.6,2.614
2026-03-23T14:39:38.691,1989,38721,0.565,0.592,0.6,2.617
2026-03-23T14:39:38.707,1990,38730,0.566,0.591,0.6,2.616
2026-03-23T14:39:38.707,1991,38740,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.707,1992,38750,0.566,0.593,0.6,2.616
2026-03-23T14:39:38.737,1993,38761,0.565,0.592,0.6,2.617
2026-03-23T14:39:38.738,1994,38770,0.565,0.591,0.6,2.616
2026-03-23T14:39:38.738,1995,38780,0.565,0.592,0.6,2.614
2026-03-23T14:39:38.738,1996,38790,0.566,0.593,0.599,2.616
2026-03-23T14:39:38.738,1997,38800,0.565,0.591,0.6,2.614
2026-03-23T14:39:38.780,1998,38811,0.564,0.591,0.6,2.614
2026-03-23T14:39:38.781,1999,38820,0.564,0.592,0.599,2.616
2026-03-23T14:39:38.785,2000,38830,0.564,0.592,0.6,2.616
2026-03-23T14:39:38.786,2001,38840,0.565,0.592,0.6,2.614
2026-03-23T14:39:38.842,2002,38851,0.564,0.599,0.6,2.616
2026-03-23T14:39:38.843,2003,38860,0.565,0.593,0.6,2.617
2026-03-23T14:39:38.844,2004,38870,0.566,0.592,0.6,2.614
2026-03-23T14:39:38.844,2005,38880,0.565,0.591,0.6,2.614
2026-03-23T14:39:38.865,2006,38891,0.564,0.589,0.583,2.604
2026-03-23T14:39:38.869,2007,38900,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.871,2008,38910,0.564,0.591,0.6,2.616
2026-03-23T14:39:38.871,2009,38920,0.565,0.592,0.599,2.614
2026-03-23T14:39:38.880,2010,38930,0.565,0.592,0.599,2.614
2026-03-23T14:39:38.925,2011,38941,0.564,0.592,0.6,2.616
2026-03-23T14:39:38.926,2012,38950,0.566,0.592,0.6,2.617
2026-03-23T14:39:38.926,2013,38960,0.564,0.599,0.6,2.617
2026-03-23T14:39:38.926,2014,38970,0.565,0.591,0.599,2.616
2026-03-23T14:39:38.961,2015,38981,0.564,0.592,0.594,2.616
2026-03-23T14:39:38.961,2016,38990,0.565,0.593,0.6,2.622
2026-03-23T14:39:38.961,2017,39000,0.565,0.592,0.6,2.617
2026-03-23T14:39:38.962,2018,39010,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.962,2019,39021,0.557,0.592,0.6,2.604
2026-03-23T14:39:38.997,2020,39031,0.565,0.592,0.6,2.616
2026-03-23T14:39:38.997,2021,39040,0.566,0.592,0.6,2.621
2026-03-23T14:39:38.998,2022,39050,0.564,0.593,0.6,2.616
2026-03-23T14:39:38.998,2023,39060,0.566,0.597,0.601,2.614
2026-03-23T14:39:39.050,2024,39071,0.565,0.593,0.6,2.616
2026-03-23T14:39:39.065,2025,39080,0.564,0.592,0.6,2.617
2026-03-23T14:39:39.065,2026,39090,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.065,2027,39100,0.564,0.592,0.594,2.616
2026-03-23T14:39:39.085,2028,39111,0.565,0.593,0.6,2.617
2026-03-23T14:39:39.100,2029,39120,0.565,0.594,0.6,2.616
2026-03-23T14:39:39.100,2030,39130,0.565,0.599,0.6,2.616
2026-03-23T14:39:39.100,2031,39140,0.564,0.592,0.6,2.616
2026-03-23T14:39:39.101,2032,39151,0.564,0.593,0.6,2.614
2026-03-23T14:39:39.135,2033,39161,0.566,0.593,0.6,2.616
2026-03-23T14:39:39.136,2034,39170,0.566,0.593,0.599,2.616
2026-03-23T14:39:39.136,2035,39180,0.564,0.594,0.6,2.614
2026-03-23T14:39:39.136,2036,39190,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.171,2037,39201,0.566,0.591,0.6,2.621
2026-03-23T14:39:39.171,2038,39210,0.565,0.592,0.6,2.622
2026-03-23T14:39:39.172,2039,39220,0.565,0.593,0.6,2.616
2026-03-23T14:39:39.173,2040,39230,0.565,0.594,0.598,2.616
2026-03-23T14:39:39.221,2041,39241,0.562,0.59,0.591,2.603
2026-03-23T14:39:39.237,2042,39250,0.565,0.592,0.599,2.617
2026-03-23T14:39:39.238,2043,39260,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.238,2044,39270,0.564,0.592,0.594,2.614
2026-03-23T14:39:39.238,2045,39280,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.261,2046,39291,0.566,0.592,0.6,2.616
2026-03-23T14:39:39.276,2047,39300,0.564,0.593,0.6,2.617
2026-03-23T14:39:39.276,2048,39310,0.566,0.592,0.6,2.614
2026-03-23T14:39:39.276,2049,39320,0.566,0.593,0.6,2.616
2026-03-23T14:39:39.308,2050,39331,0.565,0.598,0.6,2.616
2026-03-23T14:39:39.309,2051,39340,0.565,0.592,0.599,2.614
2026-03-23T14:39:39.309,2052,39350,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.310,2053,39360,0.564,0.599,0.6,2.616
2026-03-23T14:39:39.310,2054,39371,0.557,0.592,0.594,2.604
2026-03-23T14:39:39.346,2055,39381,0.564,0.599,0.599,2.616
2026-03-23T14:39:39.346,2056,39390,0.566,0.591,0.6,2.616
2026-03-23T14:39:39.347,2057,39400,0.565,0.591,0.6,2.614
2026-03-23T14:39:39.349,2058,39410,0.566,0.593,0.6,2.614
2026-03-23T14:39:39.390,2059,39421,0.564,0.593,0.6,2.616
2026-03-23T14:39:39.393,2060,39430,0.565,0.591,0.6,2.616
2026-03-23T14:39:39.395,2061,39440,0.564,0.592,0.599,2.614
2026-03-23T14:39:39.404,2062,39450,0.564,0.593,0.6,2.616
2026-03-23T14:39:39.451,2063,39461,0.564,0.594,0.6,2.621
2026-03-23T14:39:39.451,2064,39470,0.565,0.599,0.6,2.616
2026-03-23T14:39:39.451,2065,39480,0.564,0.599,0.6,2.614
2026-03-23T14:39:39.452,2066,39490,0.565,0.593,0.6,2.612
2026-03-23T14:39:39.452,2067,39500,0.564,0.592,0.593,2.614
2026-03-23T14:39:39.485,2068,39511,0.564,0.592,0.6,2.616
2026-03-23T14:39:39.500,2069,39520,0.565,0.593,0.6,2.616
2026-03-23T14:39:39.500,2070,39530,0.564,0.592,0.6,2.616
2026-03-23T14:39:39.501,2071,39540,0.564,0.591,0.6,2.616
2026-03-23T14:39:39.531,2072,39551,0.565,0.593,0.6,2.617
2026-03-23T14:39:39.531,2073,39560,0.565,0.592,0.6,2.614
2026-03-23T14:39:39.531,2074,39570,0.565,0.592,0.6,2.614
2026-03-23T14:39:39.532,2075,39580,0.565,0.594,0.6,2.616
2026-03-23T14:39:39.567,2076,39591,0.563,0.589,0.606,2.604
2026-03-23T14:39:39.567,2077,39600,0.565,0.599,0.601,2.622
2026-03-23T14:39:39.567,2078,39610,0.564,0.593,0.6,2.616
2026-03-23T14:39:39.567,2079,39620,0.564,0.593,0.599,2.616
2026-03-23T14:39:39.568,2080,39630,0.565,0.593,0.599,2.614
2026-03-23T14:39:39.634,2081,39641,0.565,0.598,0.599,2.616
2026-03-23T14:39:39.634,2082,39650,0.564,0.593,0.6,2.616
2026-03-23T14:39:39.634,2083,39660,0.564,0.593,0.6,2.614
2026-03-23T14:39:39.634,2084,39670,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.669,2085,39681,0.565,0.593,0.6,2.616
2026-03-23T14:39:39.669,2086,39690,0.566,0.593,0.6,2.612
2026-03-23T14:39:39.669,2087,39700,0.564,0.599,0.6,2.614
2026-03-23T14:39:39.669,2088,39710,0.565,0.594,0.6,2.614
2026-03-23T14:39:39.670,2089,39721,0.555,0.592,0.6,2.612
2026-03-23T14:39:39.706,2090,39731,0.564,0.598,0.6,2.616
2026-03-23T14:39:39.707,2091,39740,0.565,0.592,0.6,2.616
2026-03-23T14:39:39.707,2092,39750,0.564,0.593,0.6,2.617
2026-03-23T14:39:39.707,2093,39760,0.564,0.594,0.599,2.616
2026-03-23T14:39:39.742,2094,39771,0.565,0.592,0.599,2.616
2026-03-23T14:39:39.742,2095,39780,0.565,0.593,0.6,2.614
2026-03-23T14:39:39.742,2096,39790,0.564,0.6,0.6,2.616
2026-03-23T14:39:39.742,2097,39800,0.564,0.593,0.6,2.616
2026-03-23T14:39:39.786,2098,39811,0.564,0.591,0.6,2.616
2026-03-23T14:39:39.787,2099,39820,0.565,0.594,0.6,2.616
2026-03-23T14:39:39.796,2100,39830,0.566,0.593,0.599,2.614
2026-03-23T14:39:39.812,2101,39840,0.564,0.599,0.599,2.621
2026-03-23T14:39:39.812,2102,39850,0.566,0.599,0.599,2.616
2026-03-23T14:39:39.844,2103,39861,0.565,0.599,0.6,2.616
2026-03-23T14:39:39.845,2104,39870,0.564,0.592,0.6,2.614
2026-03-23T14:39:39.845,2105,39880,0.565,0.592,0.6,2.614
2026-03-23T14:39:39.845,2106,39890,0.565,0.599,0.594,2.616
2026-03-23T14:39:39.880,2107,39901,0.564,0.599,0.599,2.617
2026-03-23T14:39:39.881,2108,39910,0.564,0.594,0.6,2.614
2026-03-23T14:39:39.881,2109,39920,0.564,0.594,0.6,2.616
2026-03-23T14:39:39.881,2110,39930,0.564,0.593,0.6,2.617
